編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2014-03-02 19:33:05,122.45,23.43,4.6,50,2,花蓮縣政府東南方  105.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-03-01 17:58:16,120.97,24.35,3.2,7,1,苗栗縣政府東南方  28.7  公里 (位於苗栗縣泰安鄉)(苗栗縣泰安鄉)
小區域有感地震,2014-02-27 22:08:18,120.67,23.57,3.3,9.3,3,雲林縣政府東南方  20.5  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2014-02-27 17:21:44,120.6,23.76,3,15.7,2,雲林縣政府東北方  10.1  公里 (位於雲林縣林內鄉)(雲林縣林內鄉)
036   ,2014-02-27 05:18:52,121.44,23.7,3.3,14.4,4,花蓮縣政府南偏西方  37.1  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
035   ,2014-02-27 02:43:35,121.75,24.41,3.2,8.5,4,宜蘭縣政府南方  35.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2014-02-27 00:42:34,121.65,23.78,3.5,38,1,花蓮縣政府南方  23.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-02-26 09:02:11,121.76,24.41,2.5,8.7,3,宜蘭縣政府南方  35.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2014-02-26 03:44:56,121.76,24.41,2.9,8.3,3,宜蘭縣政府南方  35.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2014-02-24 23:55:50,121.41,23.69,3.1,17.8,2,花蓮縣政府西南方  40.2  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-02-24 04:24:38,121.3,22.66,3.7,31.8,2,臺東縣政府東偏南方  19.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-02-23 13:59:49,121.92,24.43,3.4,25.7,2,宜蘭縣政府南偏東方  37.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-02-23 13:43:49,121.92,24.42,3.6,26.6,2,宜蘭縣政府南偏東方  37.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-02-23 05:09:39,121.62,24.04,2.6,10.6,2,花蓮縣政府北方  5.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-02-22 18:31:04,123.38,24.44,5.1,70.7,1,宜蘭縣政府東方  167.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-02-22 07:34:29,121.41,23.76,3,20.5,3,花蓮縣政府西南方  33.3  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
034   ,2014-02-22 04:27:00,121.6,24.67,4.3,62.5,3,宜蘭縣政府西偏南方  17.9  公里 (位於宜蘭縣三星鄉)(宜蘭縣三星鄉)
033   ,2014-02-22 04:25:17,121.6,24.7,5.6,60.9,5,宜蘭縣政府西方  16.8  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
032   ,2014-02-22 02:56:06,121.48,23.95,3.2,16.4,3,花蓮縣政府西偏南方  15.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-02-20 18:02:03,121.7,24.16,2.7,12.5,3,花蓮縣政府北偏東方  20.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-02-20 15:03:57,121.86,24.46,3.1,20.5,3,宜蘭縣政府南偏東方  31.4  公里 (位於宜蘭縣近海)(宜蘭縣近海)
031   ,2014-02-19 23:47:20,120.73,22.76,3.5,32.5,2,屏東縣政府東偏北方  26.2  公里 (位於屏東縣霧台鄉)(屏東縣霧台鄉)
小區域有感地震,2014-02-19 05:28:32,121.91,24.45,3.1,14,3,宜蘭縣政府南偏東方  34.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
030   ,2014-02-19 00:19:26,121.91,24.44,4,13.6,4,宜蘭縣政府南偏東方  35.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-02-18 21:31:29,121.77,24.39,2.6,9.1,4,宜蘭縣政府南方  37.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
029   ,2014-02-17 06:28:54,120.55,23.62,3.8,11.1,4,雲林縣政府南偏東方  8.7  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
028   ,2014-02-16 00:14:17,120.66,23.06,4.3,16.5,3,屏東縣政府北偏東方  45.2  公里 (位於高雄市六龜區)(高雄市六龜區)
027   ,2014-02-15 07:31:41,120.85,22.65,3.8,8.2,3,臺東縣政府西偏南方  32.9  公里 (位於臺東縣金峰鄉)(臺東縣金峰鄉)
026   ,2014-02-15 03:51:45,121.47,23.92,3.4,18.7,4,花蓮縣政府西偏南方  17.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
025   ,2014-02-14 22:23:50,121.08,22.91,3.6,8.2,3,臺東縣政府北偏西方  18.2  公里 (位於臺東縣鹿野鄉)(臺東縣鹿野鄉)
小區域有感地震,2014-02-12 11:46:27,121.73,24.32,2.7,13.8,3,花蓮縣政府北偏東方  38.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-02-12 08:34:59,121.67,23.63,3.6,17.1,2,花蓮縣政府南方  40.4  公里 (位於臺灣東部海域)(臺灣東部海域)
024   ,2014-02-12 00:31:02,121.57,25.13,4.2,6.4,4,臺北市政府北方  10.5  公里 (位於臺北市士林區)(臺北市士林區)
小區域有感地震,2014-02-10 20:50:56,121.95,24.45,3.4,12.2,3,宜蘭縣政府東南方  36.1  公里 (位於臺灣東部海域)(臺灣東部海域)
023   ,2014-02-10 20:08:16,121.87,24.46,3.5,21.1,4,宜蘭縣政府南偏東方  31.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-02-10 16:05:21,120.5,23.42,2.6,6.8,1,嘉義市政府東南方  7.9  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2014-02-08 17:44:11,121.49,23.74,2.5,7.8,3,花蓮縣政府南偏西方  30.3  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-02-08 06:11:12,121.55,23.26,3.6,36.8,2,臺東縣政府東北方  69.4  公里 (位於臺灣東部海域)(臺灣東部海域)
022   ,2014-02-08 01:39:31,121.11,24.7,3.4,8.4,4,新竹縣政府東南方  17.1  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
小區域有感地震,2014-02-08 00:24:46,122.52,23.96,4.6,27.6,1,花蓮縣政府東方  91.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-02-07 23:01:31,121.11,24.7,2.7,10.6,3,新竹縣政府東南方  17.2  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
小區域有感地震,2014-02-07 19:14:30,121.11,24.7,2.3,11.3,3,新竹縣政府東南方  17.3  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
小區域有感地震,2014-02-07 10:30:11,121.37,23.23,3.1,17.3,2,臺東縣政府北偏東方  57.4  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2014-02-07 07:26:13,121.12,24.71,2.4,6.6,3,新竹縣政府東南方  17.2  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
小區域有感地震,2014-02-07 07:04:35,121.14,24.68,2.3,6.7,3,新竹縣政府東南方  21.0  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
小區域有感地震,2014-02-07 07:04:20,121.11,24.7,2.3,9,3,新竹縣政府東南方  17.4  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
小區域有感地震,2014-02-07 03:42:01,121.48,24.26,2.9,5.8,2,花蓮縣政府北偏西方  33.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-02-07 02:00:22,121.11,24.7,2.8,9.6,4,新竹縣政府東南方  17.2  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
021   ,2014-02-07 01:48:09,121.82,24.7,3.8,72.5,1,宜蘭縣政府東偏南方  6.4  公里 (位於宜蘭縣五結鄉)(宜蘭縣五結鄉)
小區域有感地震,2014-02-07 01:05:17,121.11,24.7,2.8,11.3,3,新竹縣政府東南方  16.9  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
小區域有感地震,2014-02-06 09:40:43,121.47,23.8,3.1,17.1,3,花蓮縣政府西南方  25.8  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-02-05 19:17:11,121.1,24.7,2.6,10.9,3,新竹縣政府東南方  16.4  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
小區域有感地震,2014-02-05 19:14:00,121.11,24.7,2.7,10.9,3,新竹縣政府東南方  17.1  公里 (位於新竹縣橫山鄉)(新竹縣橫山鄉)
小區域有感地震,2014-02-04 09:33:57,121.49,23.8,2.9,10.5,3,花蓮縣政府南偏西方  24.7  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-02-02 11:30:30,121.1,24.19,2.6,9.4,2,臺中市政府東方  43.1  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
020   ,2014-02-02 09:45:23,121.42,23.74,3.6,21,4,花蓮縣政府西南方  34.8  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2014-02-01 09:44:08,121.96,24.46,2.9,12.6,3,宜蘭縣政府東南方  36.3  公里 (位於臺灣東部海域)(臺灣東部海域)
019   ,2014-02-01 09:41:05,121.96,24.45,4.1,12.7,4,宜蘭縣政府東南方  36.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-01-30 22:39:30,121.51,24.05,3,18.1,3,花蓮縣政府西偏北方  12.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-01-29 22:11:38,120.99,24.52,2.7,6.4,1,苗栗縣政府東偏南方  18.4  公里 (位於苗栗縣南庄鄉)(苗栗縣南庄鄉)
小區域有感地震,2014-01-29 10:26:53,121.37,23.24,3.4,18.3,2,臺東縣政府北偏東方  58.1  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
018   ,2014-01-29 10:14:52,121.37,23.24,4.4,17.3,3,臺東縣政府北偏東方  58.4  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2014-01-28 22:16:48,121.49,23.96,2.5,15.1,2,花蓮縣政府西偏南方  13.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-01-28 18:08:53,121.74,24.03,3.5,59.8,1,花蓮縣政府東偏北方  13.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-01-28 05:01:37,121.49,23.79,2.7,9.8,2,花蓮縣政府南偏西方  25.5  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-01-28 01:33:50,121.01,22.66,2.8,7.1,3,臺東縣政府西南方  17.5  公里 (位於臺東縣太麻里鄉)(臺東縣太麻里鄉)
小區域有感地震,2014-01-27 10:49:44,121.44,24.3,3,6.8,2,花蓮縣政府北偏西方  38.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-01-26 15:50:49,121.09,22.91,3.7,11.9,2,臺東縣政府北偏西方  18.3  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2014-01-26 14:55:05,121.68,24.14,3.8,28.5,3,花蓮縣政府北偏東方  17.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-01-26 09:17:26,121.96,24.5,3.6,13.4,3,宜蘭縣政府東南方  32.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-01-25 16:20:59,121.42,23.75,2.8,20.9,2,花蓮縣政府西南方  33.5  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-01-25 14:35:01,120.82,23.1,3.4,2.9,3,臺東縣政府西北方  51.2  公里 (位於高雄市桃源區)(高雄市桃源區)
017   ,2014-01-25 11:16:11,121.48,23.79,4.7,11.8,5,花蓮縣政府西南方  25.9  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
016   ,2014-01-24 09:43:18,121.49,23.8,4,11.4,4,花蓮縣政府西南方  24.8  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
015   ,2014-01-24 09:03:09,121.08,22.91,3.4,11.6,3,臺東縣政府北偏西方  18.4  公里 (位於臺東縣鹿野鄉)(臺東縣鹿野鄉)
小區域有感地震,2014-01-24 08:52:34,121.08,22.91,3.5,11.1,2,臺東縣政府北偏西方  18.6  公里 (位於臺東縣鹿野鄉)(臺東縣鹿野鄉)
小區域有感地震,2014-01-24 06:51:30,122.78,24.56,5.2,85.3,2,宜蘭縣政府東方  104.4  公里 (位於臺灣東部海域)(臺灣東部海域)
014   ,2014-01-23 20:41:54,121.41,23.66,4.2,17.3,4,花蓮縣政府南偏西方  42.7  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
013   ,2014-01-23 00:28:37,121.43,23.73,4.3,21.8,4,花蓮縣政府西南方  34.8  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-01-22 06:52:55,121.75,24.02,3.2,5.2,1,花蓮縣政府東偏北方  13.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-01-21 18:46:22,121.86,24.45,3.1,17.7,4,宜蘭縣政府南偏東方  33.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-01-21 13:53:07,122.04,24.83,4,9.4,2,宜蘭縣政府東偏北方  30.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-01-20 14:18:12,121.78,24.19,3.4,8.9,2,花蓮縣政府東北方  27.6  公里 (位於臺灣東部海域)(臺灣東部海域)
012   ,2014-01-20 10:06:28,120.64,23.97,3.1,23.8,3,南投縣政府西北方  8.7  公里 (位於南投縣草屯鎮)(南投縣草屯鎮)
小區域有感地震,2014-01-20 09:05:01,120.41,23.54,2.1,10.1,1,嘉義市政府西北方  7.7  公里 (位於嘉義縣民雄鄉)(嘉義縣民雄鄉)
小區域有感地震,2014-01-17 04:40:19,123.3,24.83,5.2,131,1,宜蘭縣政府東方  155.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-01-17 03:57:42,121.47,23.69,2.5,9,2,花蓮縣政府南偏西方  36.7  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2014-01-15 23:51:00,121.44,23.87,3.2,20.7,3,花蓮縣政府西偏南方  23.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
011   ,2014-01-15 21:26:53,121.07,22.9,3.6,8.9,3,臺東縣政府北偏西方  17.6  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2014-01-15 18:31:13,121.39,23.64,3.6,18.7,3,花蓮縣政府南偏西方  45.7  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
010   ,2014-01-15 07:06:43,121.08,22.89,4.5,8.3,4,臺東縣政府北偏西方  17.0  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2014-01-15 06:34:18,121.58,23.92,2.6,11.9,1,花蓮縣政府南偏西方  8.9  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
009   ,2014-01-15 03:50:05,121.08,22.88,5.1,8.4,4,臺東縣政府北偏西方  15.8  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
008   ,2014-01-15 02:38:12,121.08,22.89,5.1,8.3,5,臺東縣政府北偏西方  16.9  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
007   ,2014-01-15 00:44:27,120.98,23.86,5,15,3,南投縣政府東方  30.3  公里 (位於南投縣魚池鄉)(南投縣魚池鄉)
006   ,2014-01-14 10:21:29,119.51,23.88,4.2,30.9,3,澎湖縣政府北方  34.8  公里 (位於臺灣西部海域)(臺灣西部海域)
小區域有感地震,2014-01-14 02:12:33,122.23,24.64,4.4,16.2,3,宜蘭縣政府東方  48.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-01-12 07:20:31,120.57,23.62,3,10.5,2,雲林縣政府南偏東方  10.0  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2014-01-11 04:47:17,121.9,24.42,3.6,19.1,2,宜蘭縣政府南偏東方  37.7  公里 (位於臺灣東部海域)(臺灣東部海域)
005   ,2014-01-11 01:13:43,121.3,24.82,3,8.4,2,桃園縣政府南方  19.0  公里 (位於桃園縣大溪鎮)(桃園縣大溪鎮)
小區域有感地震,2014-01-10 03:47:26,121.75,24.71,3.7,86.9,1,宜蘭縣政府西南方  2.8  公里 (位於宜蘭縣三星鄉)(宜蘭縣三星鄉)
小區域有感地震,2014-01-09 09:55:27,121.5,23.9,3,14.5,3,花蓮縣政府西南方  15.5  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
004   ,2014-01-09 02:15:11,123.41,24.46,6,72.6,2,宜蘭縣政府東方  169.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-01-09 01:16:29,120.5,23.39,2.6,6.4,1,嘉義市政府南偏東方  10.9  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2014-01-08 14:28:38,120.13,23.16,2.8,13.5,3,臺南市政府北偏西方  19.0  公里 (位於臺南市七股區)(臺南市七股區)
小區域有感地震,2014-01-08 03:44:06,121.6,23.5,3.7,39.7,1,花蓮縣政府南方  54.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-01-07 02:49:40,122.95,25.38,5.8,226.6,1,基隆市政府東偏北方  124.1  公里 (位於臺灣東北部海域)(臺灣東北部海域)
小區域有感地震,2014-01-07 01:52:39,121.47,23.93,3,16.9,3,花蓮縣政府西偏南方  17.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-01-06 21:11:56,121.33,23.16,3.7,13.7,3,臺東縣政府北偏東方  48.1  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2014-01-05 13:11:23,120.54,23.18,3.1,11,2,嘉義市政府南偏東方  34.7  公里 (位於臺南市楠西區)(臺南市楠西區)
003   ,2014-01-03 00:34:39,121.57,25.06,2.6,9.8,1,臺北市政府北偏東方  2.6  公里 (位於臺北市內湖區)(臺北市內湖區)
002   ,2014-01-02 19:46:45,121.57,25.06,2.5,9.8,1,臺北市政府北偏東方  2.6  公里 (位於臺北市內湖區)(臺北市內湖區)
001   ,2014-01-02 19:44:23,121.57,25.06,2.9,9.4,2,臺北市政府北偏東方  2.2  公里 (位於臺北市內湖區)(臺北市內湖區)
小區域有感地震,2014-01-02 04:29:40,120.5,23.46,3.4,13.2,3,嘉義市政府東偏南方  5.1  公里 (位於嘉義縣番路鄉)(嘉義縣番路鄉)
