編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2016-05-11 17:14:05,121.76,24.26,2.9,10.1,2,花蓮縣政府北偏東方  33.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-11 10:55:10,121.74,24.22,3.1,9.2,2,花蓮縣政府北偏東方  28.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-11 09:42:34,121.4,23.04,3.2,12.3,2,臺東縣政府東北方  41.3  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2016-05-11 05:40:26,121.02,23.16,3.2,4.2,4,臺東縣政府北偏西方  47.0  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2016-05-10 14:18:56,121.73,24.2,3.1,11,3,花蓮縣政府北偏東方  25.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-10 14:05:10,121.71,24.21,2.7,11.5,2,花蓮縣政府北偏東方  26.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-10 08:49:05,121.75,24.19,3.5,12.6,3,花蓮縣政府東北方  25.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-09 06:28:46,121.78,24.4,3.1,18.7,3,宜蘭縣政府南方  36.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-05-09 03:58:27,121.78,24.17,3.3,10.4,2,花蓮縣政府東北方  25.9  公里 (位於臺灣東部海域)(臺灣東部海域)
058   ,2016-05-09 02:50:01,121.78,24.17,4.4,10.9,3,花蓮縣政府東北方  26.3  公里(花蓮縣政府東北方  26.3  公里)
小區域有感地震,2016-05-08 15:46:35,121.72,24.22,2.9,10.7,3,花蓮縣政府北偏東方  27.3  公里 (位於花蓮縣近海)(花蓮縣近海)
057   ,2016-05-08 10:46:33,121.02,23.99,4.9,19.1,4,南投縣政府東偏北方  35.4  公里(南投縣政府東偏北方  35.4  公里)
小區域有感地震,2016-05-08 06:49:34,121.53,24.05,3.2,17.2,3,花蓮縣政府西北方  11.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-05-08 03:18:53,121.8,24.2,3.5,10.9,2,花蓮縣政府東北方  29.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-05-07 22:57:04,121.78,24.21,3.4,11,2,花蓮縣政府東北方  28.9  公里 (位於臺灣東部海域)(臺灣東部海域)
056   ,2016-05-07 22:51:57,121.75,24.23,3.8,11.9,3,花蓮縣政府北偏東方  29.5  公里 (位於花蓮縣近海)(花蓮縣近海)
055   ,2016-05-07 22:51:09,121.76,24.22,4.8,11.8,4,花蓮縣政府北偏東方  29.0  公里(花蓮縣政府北偏東方  29.0  公里)
小區域有感地震,2016-05-07 06:59:42,120.8,23.07,3.3,6.8,3,臺東縣政府西北方  50.2  公里 (位於高雄市桃源區)(高雄市桃源區)
054   ,2016-05-07 04:58:19,121.01,23.19,3.6,3.6,5,臺東縣政府北偏西方  50.5  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2016-05-07 04:09:57,121.63,24.1,3.1,9.9,3,花蓮縣政府北方  12.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-07 03:42:07,121.63,24.1,3.5,10.4,3,花蓮縣政府北方  12.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-07 03:41:34,121.64,24.11,3.7,10.4,4,花蓮縣政府北方  13.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-07 03:21:05,121.63,24.11,3.3,9.9,3,花蓮縣政府北方  13.0  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2016-05-07 02:17:25,121.64,24.11,2.8,10,3,花蓮縣政府北方  13.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-06 20:00:10,121.73,24.21,3.6,12.9,3,花蓮縣政府北偏東方  27.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-06 17:11:11,121.74,24.24,3.4,15.1,3,花蓮縣政府北偏東方  30.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-06 16:11:01,121.53,23.26,3.9,38.3,2,臺東縣政府東北方  68.5  公里 (位於臺灣東部海域)(臺灣東部海域)
053   ,2016-05-06 15:53:23,121.49,23.47,4.9,29.7,3,花蓮縣政府南偏西方  58.9  公里 (位於花蓮縣豐濱鄉)(花蓮縣豐濱鄉)
小區域有感地震,2016-05-06 12:36:02,121.75,24.65,4.2,74.6,2,宜蘭縣政府南方  8.8  公里(宜蘭縣政府南方  8.8  公里)
小區域有感地震,2016-05-06 10:54:33,120.8,23.08,3.1,7.2,3,臺東縣政府西北方  50.5  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-05-06 07:35:44,121.75,24.24,3.1,8.7,3,花蓮縣政府北偏東方  31.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-06 01:57:14,121.72,24.2,2.7,11.1,2,花蓮縣政府北偏東方  25.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-05 22:53:45,121.6,23.96,3.1,8.8,3,花蓮縣政府南偏西方  4.4  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2016-05-04 22:03:08,121.73,24.22,3.8,11,4,花蓮縣政府北偏東方  27.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-04 18:47:54,120.53,22.92,3.8,12.6,1,屏東縣政府北方  26.1  公里 (位於高雄市美濃區)(高雄市美濃區)
小區域有感地震,2016-05-04 15:35:08,121.76,24.23,2.9,8.9,2,花蓮縣政府北偏東方  29.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-04 15:18:02,120.77,23.13,3.2,6.6,4,嘉義市政府東南方  51.2  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-05-04 15:07:01,121.75,24.23,3.6,9.3,3,花蓮縣政府北偏東方  29.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-04 08:00:48,121.72,24.21,3.5,11,3,花蓮縣政府北偏東方  26.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-04 01:50:20,121.71,24.22,3.6,11,3,花蓮縣政府北偏東方  26.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-03 22:17:00,120.77,23.13,3.4,6.8,4,嘉義市政府東南方  50.5  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-05-03 21:26:01,120.77,23.14,4,7.2,5,嘉義市政府東南方  50.1  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-05-03 13:30:52,121.72,24.22,3,10.8,3,花蓮縣政府北偏東方  27.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-03 12:36:18,121.76,24.23,3.5,12.3,2,花蓮縣政府北偏東方  29.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-03 11:08:34,121.71,24.21,3,11.4,4,花蓮縣政府北偏東方  25.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-03 10:09:11,121.72,24.22,3.4,11.3,3,花蓮縣政府北偏東方  27.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-03 08:44:18,121.6,23.96,2.5,9,3,花蓮縣政府南偏西方  4.0  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
052   ,2016-05-03 07:55:50,121.71,24.21,4.1,11.4,4,花蓮縣政府北偏東方  25.8  公里 (位於花蓮縣近海)(花蓮縣近海)
051   ,2016-05-03 04:53:36,121.71,24.23,4.3,12,4,花蓮縣政府北偏東方  27.6  公里(花蓮縣政府北偏東方  27.6  公里)
小區域有感地震,2016-05-03 04:47:30,121.7,24.23,3.6,11.6,3,花蓮縣政府北偏東方  27.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-05-02 23:44:37,121.72,24.22,3,10.6,2,花蓮縣政府北偏東方  27.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-02 22:30:45,121.7,24.22,3.6,11.6,3,花蓮縣政府北偏東方  26.8  公里 (位於花蓮縣近海)(花蓮縣近海)
050   ,2016-05-02 22:29:00,121.72,24.21,4.9,11.8,5,花蓮縣政府北偏東方  26.3  公里(花蓮縣政府北偏東方  26.3  公里)
小區域有感地震,2016-05-02 22:16:39,121.72,24.21,2.7,10.7,3,花蓮縣政府北偏東方  27.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-02 22:13:00,121.73,24.22,2.8,11.5,2,花蓮縣政府北偏東方  27.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-02 22:10:35,121.73,24.21,3.6,10.9,3,花蓮縣政府北偏東方  26.9  公里 (位於花蓮縣近海)(花蓮縣近海)
049   ,2016-05-02 20:16:53,121.76,24.19,3.7,12,3,花蓮縣政府東北方  26.2  公里 (位於臺灣東部海域)(臺灣東部海域)
048   ,2016-05-02 10:27:59,121.02,23.19,4.2,3.4,5,臺東縣政府北偏西方  49.7  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2016-05-02 03:10:44,121.8,24.19,3.3,13,3,花蓮縣政府東北方  28.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-05-01 23:39:23,121.62,23.92,2.7,6.3,2,花蓮縣政府南方  7.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-01 21:32:07,121.62,23.95,3.9,7.9,4,花蓮縣政府南方  4.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-01 21:30:06,121.61,23.95,3.5,8.1,4,花蓮縣政府南偏西方  4.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-01 21:23:58,121.61,23.95,3.8,7.3,4,花蓮縣政府南偏西方  4.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-01 20:09:23,121.74,24.23,3.6,10.2,3,花蓮縣政府北偏東方  29.4  公里 (位於花蓮縣近海)(花蓮縣近海)
047   ,2016-05-01 13:25:47,121.83,24.23,4.5,12.6,4,花蓮縣政府東北方  34.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-05-01 12:17:38,121.8,24.19,3.5,15.3,2,花蓮縣政府東北方  28.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-05-01 09:27:49,121.75,24.22,3.5,11.5,3,花蓮縣政府北偏東方  28.3  公里 (位於花蓮縣近海)(花蓮縣近海)
046   ,2016-05-01 06:46:57,121.74,24.22,4.8,12.3,4,花蓮縣政府北偏東方  28.1  公里(花蓮縣政府北偏東方  28.1  公里)
小區域有感地震,2016-05-01 06:38:17,121.71,24.24,3.3,10.6,2,花蓮縣政府北偏東方  28.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-05-01 04:49:00,121.6,23.97,2.9,8.9,2,花蓮縣政府西南方  3.1  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2016-04-30 15:02:54,121.72,24.23,3,10.9,2,花蓮縣政府北偏東方  28.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-30 14:13:22,121.83,24.23,4,11,3,花蓮縣政府東北方  33.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-30 11:57:00,121.76,24.24,3.1,9.9,2,花蓮縣政府北偏東方  30.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-30 11:05:38,121.76,24.22,3.3,12,2,花蓮縣政府北偏東方  28.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-30 08:09:26,122.47,24.18,4.1,62.2,2,花蓮縣政府東偏北方  88.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-30 04:24:57,121.75,24.22,3.5,11.6,2,花蓮縣政府北偏東方  28.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-30 02:56:34,121.79,24.22,3.6,15.4,3,花蓮縣政府東北方  30.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-29 23:55:45,121.77,24.21,3.6,10.5,2,花蓮縣政府東北方  28.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-29 23:51:08,121.77,24.21,3.7,11.6,2,花蓮縣政府東北方  28.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-29 23:12:58,121.77,24.21,3.6,9.4,2,花蓮縣政府東北方  28.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-29 23:09:57,121.74,24.22,3.4,13.3,2,花蓮縣政府北偏東方  27.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-29 22:16:57,121.58,23.97,2.6,8.6,2,花蓮縣政府西偏南方  4.3  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2016-04-29 18:40:19,121.78,24.2,3.3,12.8,2,花蓮縣政府東北方  28.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-29 15:23:53,121.79,24.21,3.7,14.1,2,花蓮縣政府東北方  30.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-29 09:33:06,121.61,23.96,3.4,8.3,3,花蓮縣政府南偏西方  3.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-29 09:00:02,121.63,23.94,3,6.2,3,花蓮縣政府南方  5.4  公里 (位於花蓮縣近海)(花蓮縣近海)
045   ,2016-04-29 08:27:06,121.62,23.94,4,8.8,4,花蓮縣政府南方  6.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-29 02:14:38,121.77,24.23,3.6,9.9,3,花蓮縣政府北偏東方  30.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-28 18:31:48,121.78,24.22,3,11.7,2,花蓮縣政府東北方  30.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-28 18:29:59,121.74,24.24,3.3,9.7,3,花蓮縣政府北偏東方  30.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-28 12:35:18,121.77,24.23,3.7,10.9,3,花蓮縣政府北偏東方  30.3  公里 (位於花蓮縣近海)(花蓮縣近海)
044   ,2016-04-28 11:22:46,121.8,24.4,3.4,10.5,5,宜蘭縣政府南方  36.6  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2016-04-28 10:31:01,121.79,24.29,3.1,12.4,3,花蓮縣政府北偏東方  37.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-28 10:26:13,121.76,24.22,3.5,10.2,2,花蓮縣政府北偏東方  29.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-28 09:54:20,121.76,24.25,3.4,10.2,3,花蓮縣政府北偏東方  31.4  公里 (位於花蓮縣近海)(花蓮縣近海)
043   ,2016-04-28 09:14:46,121.8,24.28,4.5,12.6,5,花蓮縣政府北偏東方  37.2  公里(花蓮縣政府北偏東方  37.2  公里)
小區域有感地震,2016-04-28 07:47:25,121.76,24.28,3.2,11.2,3,花蓮縣政府北偏東方  34.6  公里 (位於花蓮縣近海)(花蓮縣近海)
042   ,2016-04-28 05:48:58,121.78,24.26,4.4,11.7,4,花蓮縣政府北偏東方  34.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-28 05:24:44,121.77,24.22,3.5,9.1,3,花蓮縣政府北偏東方  29.4  公里 (位於花蓮縣近海)(花蓮縣近海)
041   ,2016-04-28 05:15:06,121.74,24.24,4.3,11.7,4,花蓮縣政府北偏東方  30.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-28 04:39:18,121.76,24.25,3.2,10.6,3,花蓮縣政府北偏東方  31.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-28 03:47:12,121.78,24.2,3.2,10.9,2,花蓮縣政府東北方  28.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-28 03:01:52,121.77,24.2,3.5,10.8,3,花蓮縣政府東北方  28.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-28 02:52:19,121.76,24.23,3.3,9.4,3,花蓮縣政府北偏東方  29.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-28 02:24:41,121.77,24.23,3.5,10,2,花蓮縣政府北偏東方  30.3  公里 (位於花蓮縣近海)(花蓮縣近海)
040   ,2016-04-28 02:19:06,121.23,23.28,5.5,15.2,5,臺東縣政府北方  59.1  公里(臺東縣政府北方  59.1  公里)
小區域有感地震,2016-04-28 01:48:00,121.74,24.25,3.6,10.4,2,花蓮縣政府北偏東方  30.6  公里 (位於花蓮縣近海)(花蓮縣近海)
039   ,2016-04-28 01:04:36,121.78,24.23,4.1,11,3,花蓮縣政府北偏東方  30.9  公里 (位於花蓮縣近海)(花蓮縣近海)
038   ,2016-04-28 00:55:31,121.76,24.27,4.1,11.7,4,花蓮縣政府北偏東方  33.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-28 00:46:47,121.79,24.27,3.2,11,3,花蓮縣政府北偏東方  35.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-28 00:44:45,121.79,24.23,3.5,11.2,2,花蓮縣政府東北方  31.5  公里 (位於花蓮縣近海)(花蓮縣近海)
037   ,2016-04-28 00:39:23,121.79,24.26,3.7,10.9,3,花蓮縣政府北偏東方  34.2  公里 (位於花蓮縣近海)(花蓮縣近海)
036   ,2016-04-28 00:33:14,121.77,24.27,4.4,11.8,4,花蓮縣政府北偏東方  34.1  公里 (位於花蓮縣近海)(花蓮縣近海)
035   ,2016-04-28 00:20:32,121.76,24.26,4,11.6,4,花蓮縣政府北偏東方  33.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-27 23:36:22,121.77,24.28,2.8,12.7,3,花蓮縣政府北偏東方  35.1  公里 (位於花蓮縣近海)(花蓮縣近海)
034   ,2016-04-27 23:33:08,121.76,24.29,3.8,12.7,3,花蓮縣政府北偏東方  36.3  公里 (位於花蓮縣近海)(花蓮縣近海)
033   ,2016-04-27 23:32:25,121.77,24.26,4.1,13,4,花蓮縣政府北偏東方  33.7  公里 (位於花蓮縣近海)(花蓮縣近海)
032   ,2016-04-27 23:27:38,121.75,24.25,5.1,13,4,花蓮縣政府北偏東方  31.8  公里(花蓮縣政府北偏東方  31.8  公里)
小區域有感地震,2016-04-27 23:23:49,121.74,24.27,3.2,9.6,3,花蓮縣政府北偏東方  33.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-27 23:20:27,121.76,24.29,3.5,12.9,3,花蓮縣政府北偏東方  36.0  公里 (位於花蓮縣近海)(花蓮縣近海)
031   ,2016-04-27 23:17:14,121.78,24.24,5.7,11.9,5,花蓮縣政府北偏東方  32.0  公里(花蓮縣政府北偏東方  32.0  公里)
小區域有感地震,2016-04-27 18:53:47,121.64,24.34,3.8,23.3,3,花蓮縣政府北方  38.1  公里(花蓮縣政府北方  38.1  公里)
小區域有感地震,2016-04-27 16:22:57,121.8,24.38,3.5,16.3,4,宜蘭縣政府南方  39.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2016-04-27 14:01:27,121.37,23.64,3.2,19,2,花蓮縣政府西南方  46.3  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2016-04-27 13:24:59,121.78,24.24,3.6,11.9,3,花蓮縣政府北偏東方  32.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-26 23:07:09,121.01,23.16,2.6,1.7,3,臺東縣政府北偏西方  47.4  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2016-04-26 14:08:06,121.81,24.4,2.6,10.8,4,宜蘭縣政府南方  36.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2016-04-26 09:45:48,121.59,23.98,4.2,7.6,4,花蓮縣政府西偏南方  3.4  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
030   ,2016-04-26 04:51:52,121.58,23.98,4.2,8.6,4,花蓮縣政府西偏南方  3.9  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2016-04-26 02:13:11,121.18,20.97,5.3,58.2,2,臺東縣政府南方  197.6  公里(臺東縣政府南方  197.6  公里)
小區域有感地震,2016-04-26 00:04:39,121.61,23.97,2.4,8.6,1,花蓮縣政府西南方  2.5  公里 (位於花蓮縣近海)(花蓮縣近海)
029   ,2016-04-25 22:35:05,121.63,23.95,4.2,9.5,4,花蓮縣政府南偏東方  4.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-25 22:33:43,121.61,23.97,2.8,7,2,花蓮縣政府南偏西方  2.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-25 12:52:31,121.44,23.43,3.7,34.6,2,花蓮縣政府南偏西方  64.6  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2016-04-25 11:54:55,121.02,23.17,3,3.8,3,臺東縣政府北偏西方  47.8  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
028   ,2016-04-25 10:58:25,121.02,23.17,4.2,6.1,5,臺東縣政府北偏西方  48.2  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2016-04-25 05:17:24,121.46,23.89,3.9,16.8,4,花蓮縣政府西偏南方  19.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-04-24 20:07:38,120.8,23.15,2.7,5.7,3,嘉義市政府東南方  51.3  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-04-24 17:52:13,121.46,23.93,3.2,20,3,花蓮縣政府西偏南方  17.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-04-24 09:17:32,122,24.38,3.5,21.5,3,宜蘭縣政府東南方  45.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-23 16:56:00,121.75,24.17,3.7,12,2,花蓮縣政府東北方  24.1  公里 (位於花蓮縣近海)(花蓮縣近海)
027   ,2016-04-19 04:30:37,120.32,23.18,4.4,17.7,4,臺南市政府東北方  25.2  公里 (位於臺南市官田區)(臺南市官田區)
小區域有感地震,2016-04-19 04:15:34,120.92,24.22,3.8,32.7,2,臺中市政府東偏北方  25.7  公里 (位於臺中市和平區)(臺中市和平區)
小區域有感地震,2016-04-18 22:42:23,120.55,22.99,3.4,14.9,1,屏東縣政府北偏東方  34.5  公里 (位於高雄市杉林區)(高雄市杉林區)
小區域有感地震,2016-04-18 18:30:54,121.75,24.17,3.1,12.8,2,花蓮縣政府東北方  23.8  公里 (位於花蓮縣近海)(花蓮縣近海)
026   ,2016-04-18 07:12:29,121.01,23.16,4,3.6,4,臺東縣政府北偏西方  47.2  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2016-04-18 03:14:02,121.59,23.98,2.8,8.3,3,花蓮縣政府西偏南方  3.3  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2016-04-17 20:59:05,121.73,24.27,3.2,14.7,3,花蓮縣政府北偏東方  33.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
025   ,2016-04-16 18:55:46,121.8,22.44,5.2,11.8,3,臺東縣政府東偏南方  75.3  公里(臺東縣政府東偏南方  75.3  公里)
小區域有感地震,2016-04-15 22:44:08,121.04,22.19,4.1,9.2,1,臺東縣政府南偏西方  64.0  公里(臺東縣政府南偏西方  64.0  公里)
小區域有感地震,2016-04-15 18:20:29,121.02,23.17,4,3.8,4,臺東縣政府北偏西方  48.1  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2016-04-12 15:09:25,121.61,24.01,3.2,7.3,2,花蓮縣政府西北方  2.3  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2016-04-12 11:41:38,121.96,24.52,3.2,12.4,2,宜蘭縣政府東南方  30.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-12 11:35:45,121.61,24.01,3.9,6.9,3,花蓮縣政府北偏西方  2.2  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2016-04-12 11:26:46,121.61,24,3.3,7,3,花蓮縣政府西北方  1.5  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2016-04-12 11:23:18,121.59,24.01,2.6,7.6,2,花蓮縣政府西北方  3.8  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2016-04-12 11:10:53,121.63,24,3.4,7.6,3,花蓮縣政府東北方  1.7  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
024   ,2016-04-12 11:08:00,121.61,24.01,4.4,9.3,4,花蓮縣政府北偏西方  2.6  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2016-04-12 08:15:01,121.61,24,3.1,7.7,3,花蓮縣政府西偏北方  1.2  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
023   ,2016-04-11 13:45:09,122.12,24.55,5.7,59.8,4,宜蘭縣政府東偏南方  41.7  公里(宜蘭縣政府東偏南方  41.7  公里)
小區域有感地震,2016-04-11 11:25:24,121.79,24.56,4.2,65.4,2,宜蘭縣政府南方  19.6  公里(宜蘭縣政府南方  19.6  公里)
小區域有感地震,2016-04-10 21:21:46,122.78,22.68,4.9,65.9,2,臺東縣政府東方  167.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-04-09 03:34:54,121.68,24.14,3.7,31.3,2,花蓮縣政府北偏東方  17.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-04-08 16:31:15,120.99,22.47,4.2,15.4,3,臺東縣政府南偏西方  36.0  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2016-04-08 12:14:42,121.3,24.3,3.3,8.7,2,花蓮縣政府西北方  47.0  公里 (位於臺中市和平區)(臺中市和平區)
小區域有感地震,2016-04-08 12:05:03,121.31,24.3,3.4,8.1,2,花蓮縣政府西北方  46.7  公里 (位於臺中市和平區)(臺中市和平區)
小區域有感地震,2016-04-08 01:17:33,121.5,24.08,3.2,18.6,3,花蓮縣政府西北方  15.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-04-07 10:44:22,120.77,23.14,2.6,6.6,3,嘉義市政府東南方  50.3  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-04-07 10:33:54,120.77,23.13,3.9,6.7,5,嘉義市政府東南方  50.1  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-04-07 10:33:29,120.77,23.13,3.9,6.5,4,嘉義市政府東南方  50.4  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-04-07 08:13:28,122.7,22.67,4.7,65.5,1,臺東縣政府東方  159.0  公里 (位於臺灣東部海域)(臺灣東部海域)
